 ལ  གནས་པ 						ལ 	གནས་པ 	-འི 	ཡོན་ཏན 	ཐུན་མོང 	མ་ཡིན་པ་ལ 	bstod tshogs ka_.txt	     ལ  གནས་པ  -འི  ཡོན་ཏན  ཐུན་མོང  མ་ཡིན་པ་ལ 
 ལ  སྟོབས་ཀྱིས་བསལ 						ལ 	སྟོབས་ཀྱིས་བསལ 	།_། 	བླ 	མེད་དེ་ལ 	ཕྱག 	bstod tshogs ka_.txt	     ལ  སྟོབས་ཀྱིས་བསལ  །_།  བླ  མེད་དེ་ལ  ཕྱག 
 ལ ་བསྟོད 						ལ	་བསྟོད 	།_། 	གང་ལ 	མཁྱེན་དང 	མི 	bstod tshogs ka_.txt	     ལ ་བསྟོད  །_།  གང་ལ  མཁྱེན་དང  མི 
 ལ  འབྱོར་པ་དང 						ལ 	འབྱོར་པ་དང 	ཐ 	མལ་དང 	།_། 	གང་ལ 	bstod tshogs ka_.txt	     ལ  འབྱོར་པ་དང  ཐ  མལ་དང  །_།  གང་ལ 
 ལ  ཕྱག 						ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	གང་ཞིག 	གཅིག་པུ 	bstod tshogs ka_.txt	     ལ  ཕྱག  འཚལ་ལོ  །_།  གང་ཞིག  གཅིག་པུ 
 ལ ུས་ཤེས 	ཡེ་ཤེས་གསལ 	།_། 	མ 			ལ	ུས་ཤེས 	བྱ 	ཡོངས་སུ་གཅོད 	།_། 	དེ 	bstod tshogs ka_.txt	ཡེ་ཤེས་གསལ  །_།  མ    ལ ུས་ཤེས  བྱ  ཡོངས་སུ་གཅོད  །_།  དེ 
 ལ ྟར 						ལ	ྟར 	མཉམ་ཞིང 	གཞལ་མེད་པ 	།_། 	བླ 	bstod tshogs ka_.txt	     ལ ྟར  མཉམ་ཞིང  གཞལ་མེད་པ  །_།  བླ 
 ལ  ཕྱག 						ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	གང་ཞིག 	རགས་དང 	bstod tshogs ka_.txt	     ལ  ཕྱག  འཚལ་ལོ  །_།  གང་ཞིག  རགས་དང 
 ལ ྕི་བ་དང་ནི 	ཕྲ་བ་དང 	།_། 				ལ	ྕི་བ་དང་ནི 	ཡང་བ 	-འི་རྡུལ 	།_། 	སྦྲུལ་གྱི 	bstod tshogs ka_.txt	ཕྲ་བ་དང  །_།     ལ ྕི་བ་དང་ནི  ཡང་བ  -འི་རྡུལ  །_།  སྦྲུལ་གྱི 
 ལ  ཕྱག 						ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	གང་གིས 	སྲིན་བུ 	bstod tshogs ka_.txt	     ལ  ཕྱག  འཚལ་ལོ  །_།  གང་གིས  སྲིན་བུ 
 ལ  མཆི་བ་ལྟར 						ལ 	མཆི་བ་ལྟར 	།_། 	གང་གིས 	སྣང་བ 	-ས 	bstod tshogs ka_.txt	     ལ  མཆི་བ་ལྟར  །_།  གང་གིས  སྣང་བ  -ས 
 ལ ་བ 						ལ	་བ 	།_། 	བླ 	མེད་དེ་ལ 	ཕྱག 	bstod tshogs ka_.txt	     ལ ་བ  །_།  བླ  མེད་དེ་ལ  ཕྱག 
 ལ ྡན 	འཚལ་ལོ 	།_། 	གང་ཞིག 	སྤྲུལ 		ལ	ྡན 	རྫུ་འཕྲུལ་གྱིས 	།_། 	གར 	མཁན 	bstod tshogs ka_.txt	འཚལ་ལོ  །_།  གང་ཞིག  སྤྲུལ   ལ ྡན  རྫུ་འཕྲུལ་གྱིས  །_།  གར  མཁན 
 ལ  །_། 						ལ 	།_། 	གང་གིས་ལམ 	གཟིགས་ལམ 	མཁྱེན་པ 	།_། 	bstod tshogs ka_.txt	     ལ  །_།  གང་གིས་ལམ  གཟིགས་ལམ  མཁྱེན་པ  །_། 
 ལ  ཕྱག 						ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	གང་ཞིག་གིས་ནི 	ཆ་ཤས་དང 	bstod tshogs ka_.txt	     ལ  ཕྱག  འཚལ་ལོ  །_།  གང་ཞིག་གིས་ནི  ཆ་ཤས་དང 
 ལ  ཕྱག 						ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	ཤིན་ཏུ 	ཉེས་པ་རྣམ 	bstod tshogs ka_.txt	     ལ  ཕྱག  འཚལ་ལོ  །_།  ཤིན་ཏུ  ཉེས་པ་རྣམ 
 ལ ས 						ལ	ས 	རིང་བ 	།_། 	དངོས་དང 	དངོས་པོ 	bstod tshogs ka_.txt	     ལ ས  རིང་བ  །_།  དངོས་དང  དངོས་པོ 
 ལ  ཕྱག 						ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	བླ་ན 	མེད་པ 	bstod tshogs ka_.txt	     ལ  ཕྱག  འཚལ་ལོ  །_།  བླ་ན  མེད་པ 
 ལ ་སྔ་ནས 						ལ	་སྔ་ནས 	མཛད་པ 	རྫོགས་སོ 	།།_།།༄༅།_། 	འཕགས་པ 	bstod tshogs ka_.txt	     ལ ་སྔ་ནས  མཛད་པ  རྫོགས་སོ  །།_།།༄༅།_།  འཕགས་པ 
 ལ ་གྱི 						ལ	་གྱི 	དོན་དམ་པ 	-འི 	བསྟོད་པ 	།༄༅༅།_། 	bstod tshogs ka_.txt	     ལ ་གྱི  དོན་དམ་པ  -འི  བསྟོད་པ  །༄༅༅།_། 
 ལ ་གྱི 						ལ	་གྱི 	དོན་དམ་པ 	-འི 	བསྟོད་པ་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	     ལ ་གྱི  དོན་དམ་པ  -འི  བསྟོད་པ་ཞེས  བྱ་བ 
 ལ ་གཞོན 						ལ	་གཞོན 	ནུར 	གྱུར་པ་ལ 	ཕྱག 	འཚལ་ལོ 	bstod tshogs ka_.txt	     ལ ་གཞོན  ནུར  གྱུར་པ་ལ  ཕྱག  འཚལ་ལོ 
 ལ གས 	།_། 	བྱོན་པ 	མ 			ལ	གས 	བཞུད 	མི་མངའ 	།_། 	བཞེངས་པ 	bstod tshogs ka_.txt	།_།  བྱོན་པ  མ    ལ གས  བཞུད  མི་མངའ  །_།  བཞེངས་པ 
མ  ལ གས 					མ 	ལ	གས 	བཞུགས 	མི་མངའ 	།_། 	འཇིག 	bstod tshogs ka_.txt	    མ  ལ གས  བཞུགས  མི་མངའ  །_།  འཇིག 
 ལ ས 						ལ	ས 	ཤིན་ཏུ་འདས 	།_། 	ཚིག་ལས 	འདས་པ 	bstod tshogs ka_.txt	     ལ ས  ཤིན་ཏུ་འདས  །_།  ཚིག་ལས  འདས་པ 
 ལ ་ལགས 						ལ	་ལགས 	།_། 	མགོན་པོ 	ཁྱོད་ལ 	ཇི་ལྟར་བསྟོད 	bstod tshogs ka_.txt	     ལ ་ལགས  །_།  མགོན་པོ  ཁྱོད་ལ  ཇི་ལྟར་བསྟོད 
 ལ  སྐྱེ་བ 						ལ 	སྐྱེ་བ 	ཡོང 	མི་མངའ 	།_། 	མགོན་པོ 	bstod tshogs ka_.txt	     ལ  སྐྱེ་བ  ཡོང  མི་མངའ  །_།  མགོན་པོ 
 ལ  ཕྱག 						ལ 	ཕྱག 	འཚལ་བསྟོད 	།_། 	ཁྱོད་ལ 	དངོས་དང 	bstod tshogs ka_.txt	     ལ  ཕྱག  འཚལ་བསྟོད  །_།  ཁྱོད་ལ  དངོས་དང 
 ལ གས 	དངོས་མེད་མིན 	།_། 	ཆད་པ 	མ 		ལ	གས 	ཐེར་ཟུག་མིན 	།_། 	ཁྱོད 	རྟག 	bstod tshogs ka_.txt	དངོས་མེད་མིན  །_།  ཆད་པ  མ   ལ གས  ཐེར་ཟུག་མིན  །_།  ཁྱོད  རྟག 
མ  ལ གས 					མ 	ལ	གས 	མི་རྟག་མིན 	།_། 	གཉིས 	མེད 	bstod tshogs ka_.txt	    མ  ལ གས  མི་རྟག་མིན  །_།  གཉིས  མེད 
དམར་དང  ལ ྗང་དང 	ཁྱོད་ལ 	ཕྱག 	འཚལ་བསྟོད 	།_། 	དམར་དང 	ལ	ྗང་དང 	ལེ་བརྒན་དང 	།_། 	སེར་དང 	དཀར་དང 	bstod tshogs ka_.txt	ཁྱོད་ལ  ཕྱག  འཚལ་བསྟོད  །_།  དམར་དང  ལ ྗང་དང  ལེ་བརྒན་དང  །_།  སེར་དང  དཀར་དང 
 ལ ་ཁ 	གནག 	མ་ལགས 	།_། 	ཁྱོད 		ལ	་ཁ 	དོག 	ཡོང 	མི་མངའ 	།_། 	bstod tshogs ka_.txt	གནག  མ་ལགས  །_།  ཁྱོད   ལ ་ཁ  དོག  ཡོང  མི་མངའ  །_། 
 ལ  ཁྱོད་ལ 						ལ 	ཁྱོད་ལ 	ཕྱག 	འཚལ་བསྟོད 	།_། 	ཁྱོད་ནི་ཆེ་དང 	bstod tshogs ka_.txt	     ལ  ཁྱོད་ལ  ཕྱག  འཚལ་བསྟོད  །_།  ཁྱོད་ནི་ཆེ་དང 
 ལ གས 						ལ	གས 	།_། 	ཚད 	མེད 	ཁྱོད་ལ 	bstod tshogs ka_.txt	     ལ གས  །_།  ཚད  མེད  ཁྱོད་ལ 
 ལ ་བསྟོད 						ལ	་བསྟོད 	།_། 	ཤེས་པ 	-ས 	སྲིད་ལ 	bstod tshogs ka_.txt	     ལ ་བསྟོད  །_།  ཤེས་པ  -ས  སྲིད་ལ 
 ལ  མི 						ལ 	མི 	གནས་ཏེ 	།_། 	མྱ་ངན 	འདས་དང 	bstod tshogs ka_.txt	     ལ  མི  གནས་ཏེ  །_།  མྱ་ངན  འདས་དང 
 ལ  ཕྱག 						ལ 	ཕྱག 	འཚལ་བསྟོད 	།_། 	ཆོས 	རྣམས 	bstod tshogs ka_.txt	     ལ  ཕྱག  འཚལ་བསྟོད  །_།  ཆོས  རྣམས 
 ལ  མི 						ལ 	མི 	གནས་ཤིང 	།_། 	ཆོས 	ཀུན 	bstod tshogs ka_.txt	     ལ  མི  གནས་ཤིང  །_།  ཆོས  ཀུན 
དེ  ལ ྟར 	ཁྱོད་ལ 	ཕྱག 	འཚལ་བསྟོད 	།_། 	དེ 	ལ	ྟར 	བསྟོད་ན 	བསྟོད 	བགྲང་གི 	།_། 	bstod tshogs ka_.txt	ཁྱོད་ལ  ཕྱག  འཚལ་བསྟོད  །_།  དེ  ལ ྟར  བསྟོད་ན  བསྟོད  བགྲང་གི  །_། 
 ལ  ཇི་ལྟར་བསྟོད 						ལ 	ཇི་ལྟར་བསྟོད 	།_། 	ཆོས 	རྣམས 	ཐམས་ཅད 	bstod tshogs ka_.txt	     ལ  ཇི་ལྟར་བསྟོད  །_།  ཆོས  རྣམས  ཐམས་ཅད 
 ལ  །_། 						ལ 	།_། 	སུ་ལ 	བསྟོད་ཅིང་སུ་ཡིས་བསྟོད 	།_། 	མཐའ 	bstod tshogs ka_.txt	     ལ  །_།  སུ་ལ  བསྟོད་ཅིང་སུ་ཡིས་བསྟོད  །_།  མཐའ 
 ལ  ཁྱོད་ལ 						ལ 	ཁྱོད་ལ 	ཕྱག 	འཚལ་བསྟོད 	།_། 	བླ 	bstod tshogs ka_.txt	     ལ  ཁྱོད་ལ  ཕྱག  འཚལ་བསྟོད  །_།  བླ 
 ལ ་གྱི 						ལ	་གྱི 	དོན་དམ་པ 	-འི 	བསྟོད་པ་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	     ལ ་གྱི  དོན་དམ་པ  -འི  བསྟོད་པ་ཞེས  བྱ་བ 
 ལ ་སྔ་ནས 						ལ	་སྔ་ནས 	མཛད་པ 	རྫོགས་སོ 	།།༄༅།_། 	རྗེ་བཙུན 	bstod tshogs ka_.txt	     ལ ་སྔ་ནས  མཛད་པ  རྫོགས་སོ  །།༄༅།_།  རྗེ་བཙུན 
 ལ ་གྱི 						ལ	་གྱི 	སྙིང་རྗེ་ལ 	བསྟོད་པ 	།༄༅༅།_། 	རྒྱ 	bstod tshogs ka_.txt	     ལ ་གྱི  སྙིང་རྗེ་ལ  བསྟོད་པ  །༄༅༅།_།  རྒྱ 
 ལ ་གྱི 						ལ	་གྱི 	སྙིང་རྗེ་ལ 	བསྟོད་པ 	།_། 	འཇམ 	bstod tshogs ka_.txt	     ལ ་གྱི  སྙིང་རྗེ་ལ  བསྟོད་པ  །_།  འཇམ 
 ལ ་གཞོན 						ལ	་གཞོན 	ནུར 	གྱུར་པ་ལ 	ཕྱག 	འཚལ་ལོ 	bstod tshogs ka_.txt	     ལ ་གཞོན  ནུར  གྱུར་པ་ལ  ཕྱག  འཚལ་ལོ 
 ལ ུས་པ 						ལ	ུས་པ 	རྣམས 	རབ 	བསལ་ཞིང 	།_། 	bstod tshogs ka_.txt	     ལ ུས་པ  རྣམས  རབ  བསལ་ཞིང  །_། 
མ  ལ ུས་ཁྱབ 	-འི 	གྲགས་པ 	-ས 	འགྲོ་བ 	མ 	ལ	ུས་ཁྱབ 	།_། 	དཔལ 	ལྡན 	རབ་ཏུ 	bstod tshogs ka_.txt	-འི  གྲགས་པ  -ས  འགྲོ་བ  མ  ལ ུས་ཁྱབ  །_།  དཔལ  ལྡན  རབ་ཏུ 
དཔལ  ལ ྡན 	-འི 	སྐུ 	མངའ་བ 	།_། 	དཔལ 	ལ	ྡན 	ཁྱེད་ལ 	རྟག་ཏུ 	ཕྱག 	འཚལ་ལོ 	bstod tshogs ka_.txt	-འི  སྐུ  མངའ་བ  །_།  དཔལ  ལ ྡན  ཁྱེད་ལ  རྟག་ཏུ  ཕྱག  འཚལ་ལོ 
མ  ལ ུས་པ 	།_། 	བོས་ཤིང 	བོས་ཤིང 	འགྲོ་བ 	མ 	ལ	ུས་པ 	།_། 	ཕོངས་པ 	འདི་དག 	ཀུན་ལས 	bstod tshogs ka_.txt	།_།  བོས་ཤིང  བོས་ཤིང  འགྲོ་བ  མ  ལ ུས་པ  །_།  ཕོངས་པ  འདི་དག  ཀུན་ལས 
 ལ  གྱུར་ཀྱང 						ལ 	གྱུར་ཀྱང 	དམན 	ཁྱེད་ཅེས 	།_། 	ཅི་ཡི 	bstod tshogs ka_.txt	     ལ  གྱུར་ཀྱང  དམན  ཁྱེད་ཅེས  །_།  ཅི་ཡི 
བཅོམ  ལ ྡན 	-ར 	སེལ 	མི་མཛད 	།_། 	བཅོམ 	ལ	ྡན 	ཁྱོད་ནི 	རྟག་པ 	-ར 	ཐམས་ཅད་ལ 	bstod tshogs ka_.txt	-ར  སེལ  མི་མཛད  །_།  བཅོམ  ལ ྡན  ཁྱོད་ནི  རྟག་པ  -ར  ཐམས་ཅད་ལ 
 ལ  གྲག་ན 						ལ 	གྲག་ན 	།_། 	བདག་ལ 	མཐོང་བ 	ཙམ་ཡང 	bstod tshogs ka_.txt	     ལ  གྲག་ན  །_།  བདག་ལ  མཐོང་བ  ཙམ་ཡང 
 ལ ་བས 						ལ	་བས 	།_། 	དེ 	ཕྱིར 	བདག་ནི 	bstod tshogs ka_.txt	     ལ ་བས  །_།  དེ  ཕྱིར  བདག་ནི 
 ལ ྡན་ཞིང 	ཤིན་ཏུ་སྐལ 	དམན་ལགས 	།_། 	ཡོན་ཏན 		ལ	ྡན་ཞིང 	ཉེས་པ 	སེལ 	མཛད་པ 	།_། 	bstod tshogs ka_.txt	ཤིན་ཏུ་སྐལ  དམན་ལགས  །_།  ཡོན་ཏན   ལ ྡན་ཞིང  ཉེས་པ  སེལ  མཛད་པ  །_། 
 ལ  མངོན་དུ 						ལ 	མངོན་དུ 	ཞེན་ན་ཡང 	།_། 	ཕོངས་པ 	-ས 	bstod tshogs ka_.txt	     ལ  མངོན་དུ  ཞེན་ན་ཡང  །_།  ཕོངས་པ  -ས 
བདག་ཉིད  ལ ྡན་པ 	།_། 	ཐུགས 	རྗེ 	-འི 	བདག་ཉིད 	ལ	ྡན་པ 	ཁྱེད་ཀྱི་ནི 	།_། 	པདྨ 	ལྟ་བུ 	bstod tshogs ka_.txt	།_།  ཐུགས  རྗེ  -འི  བདག་ཉིད  ལ ྡན་པ  ཁྱེད་ཀྱི་ནི  །_།  པདྨ  ལྟ་བུ 
 ལ ་ལོ 						ལ	་ལོ 	།_། 	ཁྱེད་ཀྱིས་ཡིད 	འཇིགས 	དབུགས 	bstod tshogs ka_.txt	     ལ ་ལོ  །_།  ཁྱེད་ཀྱིས་ཡིད  འཇིགས  དབུགས 
 ལ  ཉེས་པ་ཡི 						ལ 	ཉེས་པ་ཡི 	ཚ་བ 	-ས 	དེ་ཡང་ནི 	།_། 	bstod tshogs ka_.txt	     ལ  ཉེས་པ་ཡི  ཚ་བ  -ས  དེ་ཡང་ནི  །_། 
གཉིས་ཀྱིས་ཀྱང་ནི  ལ ུས་ལ 	མ 	ཉམས 	གཙང་བ་དག 	_། 	གཉིས་ཀྱིས་ཀྱང་ནི 	ལ	ུས་ལ 	སྡུག་བསྔལ་གྱིས 	།_། 	གཟིར་ཏེ 	སྤྱན་སྔ 	bstod tshogs ka_.txt	མ  ཉམས  གཙང་བ་དག  _།  གཉིས་ཀྱིས་ཀྱང་ནི  ལ ུས་ལ  སྡུག་བསྔལ་གྱིས  །_།  གཟིར་ཏེ  སྤྱན་སྔ 
 ལ  བར 						ལ 	བར 	སོང་བ 	-འི 	འགྲོ 	རིགས་བདེ 	bstod tshogs ka_.txt	     ལ  བར  སོང་བ  -འི  འགྲོ  རིགས་བདེ 
 ལ  བཅོམ་ལྡན 						ལ 	བཅོམ་ལྡན 	འདས་ཀྱིས་ནི 	།_། 	ཐུགས 	རྗེ 	bstod tshogs ka_.txt	     ལ  བཅོམ་ལྡན  འདས་ཀྱིས་ནི  །_།  ཐུགས  རྗེ 
 ལ  ཕན་པ 						ལ 	ཕན་པ 	-ར 	མཛད་པ་ཡི 	།_། 	ཁྱོད་ལ་གཞོན 	bstod tshogs ka_.txt	     ལ  ཕན་པ  -ར  མཛད་པ་ཡི  །_།  ཁྱོད་ལ་གཞོན 
 ལ ་པ 						ལ	་པ 	འདི 	མངའ་ན 	།_། 	གང 	bstod tshogs ka_.txt	     ལ ་པ  འདི  མངའ་ན  །_།  གང 
 ལ ་གྱིས 						ལ	་གྱིས 	གཟིར་ཀྱང 	།_། 	བསྐྱབ 	པར 	bstod tshogs ka_.txt	     ལ ་གྱིས  གཟིར་ཀྱང  །_།  བསྐྱབ  པར 
 ལ  ཅན་ནི 						ལ 	ཅན་ནི 	གང་ཡིན་ཞེས 	།_། 	གླེན་གང་གང་གིས 	ཕུན་ཚོགས 	bstod tshogs ka_.txt	     ལ  ཅན་ནི  གང་ཡིན་ཞེས  །_།  གླེན་གང་གང་གིས  ཕུན་ཚོགས 
 ལ ྟར 	ཟད 	གྱུར་ཅེས 	།_། 	དེ 		ལ	ྟར 	རྣམ་པ 	-ར 	རྒྱུ་ཞིང 	སྐྱོབ 	bstod tshogs ka_.txt	ཟད  གྱུར་ཅེས  །_།  དེ   ལ ྟར  རྣམ་པ  -ར  རྒྱུ་ཞིང  སྐྱོབ 
 ལ ་ནི 						ལ	་ནི 	ཚིག 	སྦྱིན 	གང་ཞིག་ལ 	།_། 	bstod tshogs ka_.txt	     ལ ་ནི  ཚིག  སྦྱིན  གང་ཞིག་ལ  །_། 
 ལ ་དུ 						ལ	་དུ 	ཕུན་ཚོགས 	རྒྱ་ཆེན 	སྦྱིན 	བྱ་ཞེས 	bstod tshogs ka_.txt	     ལ ་དུ  ཕུན་ཚོགས  རྒྱ་ཆེན  སྦྱིན  བྱ་ཞེས 
 ལ ྟར 	།_། 	དེ 				ལ	ྟར 	བརྩོན་པ 	ཁྱེད་ཀྱི 	མཁྱེན་རབ་ཀྱིས 	།_། 	bstod tshogs ka_.txt	།_།  དེ     ལ ྟར  བརྩོན་པ  ཁྱེད་ཀྱི  མཁྱེན་རབ་ཀྱིས  །_། 
 ལ  སྐྱོབ 						ལ 	སྐྱོབ 	མི་མཛད 	།_། 	ཁྱེད་ལ 	དད་པ 	bstod tshogs ka_.txt	     ལ  སྐྱོབ  མི་མཛད  །_།  ཁྱེད་ལ  དད་པ 
 ལ  དད་ཀྱང 						ལ 	དད་ཀྱང 	སྡུག་བསྔལ་བར 	།_། 	ཅི 	ཕྱིར 	bstod tshogs ka_.txt	     ལ  དད་ཀྱང  སྡུག་བསྔལ་བར  །_།  ཅི  ཕྱིར 
 ལ  གཅོད 						ལ 	གཅོད 	མཛད 	སྨན་པ 	ཆེན་པོ་ནི 	།_། 	bstod tshogs ka_.txt	     ལ  གཅོད  མཛད  སྨན་པ  ཆེན་པོ་ནི  །_། 
 ལ  སྤོང 						ལ 	སྤོང 	མཛད་ན 	།_། 	བསོད 	ནམ 	bstod tshogs ka_.txt	     ལ  སྤོང  མཛད་ན  །_།  བསོད  ནམ 
